# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# Tenjibon Shinsen-Jikyo (TSJ) : Rikugokan edition, Rinsen shoten edition ,National Diet Library Digital Collections and Database of Pre-Modern Japanese Works
# Version: 1.1.3
# Date: 1 January 2022
# Last update : 27 March 2022
#
# Copyright (c) 2022 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# TSV format information
# ----------------------
# SJ_vol: 篇立次第, 巻1-12
# SJ_vol_leaf(svvwwx): Book(vv), leaf(ww) and recto-verso(x)
# SJ_Rinsen_p: Page(xxx) in Rinsen shoten edition
# NDL_URL_1916: 813.2-Sy968s, Rikugokan edition 1916
# NIJL_URL_micro:Database of Pre-Modern Japanese Works, National Institute of Japanese Literature, 宮内庁書陵部 書陵部蔵マイクロデジタル変換 DOI 10.20730/100290337
SJ_vol	SJ_vol_leaf	SJ_Rinsen_p	NDL_URL_813.2-Sy968s_1916	NIJL_Shoryobu_micro
巻6	s0618b	355	https://dl.ndl.go.jp/info:ndljp/pid/3438197/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/318
巻6	s0619b	356	https://dl.ndl.go.jp/info:ndljp/pid/3438197/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/319
巻6	s0620a	357	https://dl.ndl.go.jp/info:ndljp/pid/3438197/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/320
巻6	s0620b	358	https://dl.ndl.go.jp/info:ndljp/pid/3438197/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/321
巻6	s0621a	359	https://dl.ndl.go.jp/info:ndljp/pid/3438197/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/322
巻6	s0621b	360	https://dl.ndl.go.jp/info:ndljp/pid/3438197/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/323
巻6	s0622a	361	https://dl.ndl.go.jp/info:ndljp/pid/3438197/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/324
巻6	s0622b	362	https://dl.ndl.go.jp/info:ndljp/pid/3438197/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/325
巻6	s0623a	363	https://dl.ndl.go.jp/info:ndljp/pid/3438197/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/326
巻6	s0623b	364	https://dl.ndl.go.jp/info:ndljp/pid/3438197/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/327
巻6	s0624a	365	https://dl.ndl.go.jp/info:ndljp/pid/3438197/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/328
巻6	s0624a	366	https://dl.ndl.go.jp/info:ndljp/pid/3438197/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/329
巻6	s0625a	367	https://dl.ndl.go.jp/info:ndljp/pid/3438197/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/330
巻6	s0625b	368	https://dl.ndl.go.jp/info:ndljp/pid/3438197/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/331
巻6	s0626a	369	https://dl.ndl.go.jp/info:ndljp/pid/3438197/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/332
巻6	s0626b	370	https://dl.ndl.go.jp/info:ndljp/pid/3438197/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/333
巻6	s0627a	371	https://dl.ndl.go.jp/info:ndljp/pid/3438197/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/334
巻6	s0627b	372	https://dl.ndl.go.jp/info:ndljp/pid/3438197/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/335
巻6	s0627b	373	https://dl.ndl.go.jp/info:ndljp/pid/3438197/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/336
巻6	s0628b	374	https://dl.ndl.go.jp/info:ndljp/pid/3438197/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/337
巻6	s0629a	375	https://dl.ndl.go.jp/info:ndljp/pid/3438197/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/338
巻6	s0629b	376	https://dl.ndl.go.jp/info:ndljp/pid/3438197/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/339
巻6	s0630a	377	https://dl.ndl.go.jp/info:ndljp/pid/3438197/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/340
巻6	s0630b	378	https://dl.ndl.go.jp/info:ndljp/pid/3438197/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/341
巻6	s0631a	379	https://dl.ndl.go.jp/info:ndljp/pid/3438197/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/342
巻6	s0631b	380	https://dl.ndl.go.jp/info:ndljp/pid/3438197/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/343
巻6	s0632a	381	https://dl.ndl.go.jp/info:ndljp/pid/3438197/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/344
巻6	s0632b	382	https://dl.ndl.go.jp/info:ndljp/pid/3438197/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/345
巻6	s0633a	383	https://dl.ndl.go.jp/info:ndljp/pid/3438197/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/346
巻6	s0633b	384	https://dl.ndl.go.jp/info:ndljp/pid/3438197/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/347
巻6	#N/A	385	https://dl.ndl.go.jp/info:ndljp/pid/3438197/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/348
巻7	#N/A	386	https://dl.ndl.go.jp/info:ndljp/pid/3438198/2	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/350
巻7	s0701a	387	https://dl.ndl.go.jp/info:ndljp/pid/3438198/3	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/352
巻7	s0701b	388	https://dl.ndl.go.jp/info:ndljp/pid/3438198/4	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/353
巻7	s0702a	389	https://dl.ndl.go.jp/info:ndljp/pid/3438198/4	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/354
巻7	s0702b	390	https://dl.ndl.go.jp/info:ndljp/pid/3438198/5	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/355
巻7	s0703a	391	https://dl.ndl.go.jp/info:ndljp/pid/3438198/5	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/356
巻7	s0703b	392	https://dl.ndl.go.jp/info:ndljp/pid/3438198/6	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/357
巻7	s0704a	393	https://dl.ndl.go.jp/info:ndljp/pid/3438198/6	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/358
巻7	s0704b	394	https://dl.ndl.go.jp/info:ndljp/pid/3438198/7	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/359
巻7	s0705a	395	https://dl.ndl.go.jp/info:ndljp/pid/3438198/7	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/360
巻7	s0705b	396	https://dl.ndl.go.jp/info:ndljp/pid/3438198/8	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/361
巻7	s0706a	397	https://dl.ndl.go.jp/info:ndljp/pid/3438198/8	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/362
巻7	s0706a	398	https://dl.ndl.go.jp/info:ndljp/pid/3438198/9	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/363
巻7	s0707a	399	https://dl.ndl.go.jp/info:ndljp/pid/3438198/9	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/364
巻7	s0707b	400	https://dl.ndl.go.jp/info:ndljp/pid/3438198/10	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/365
巻7	s0708a	401	https://dl.ndl.go.jp/info:ndljp/pid/3438198/10	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/366
巻7	s0708b	402	https://dl.ndl.go.jp/info:ndljp/pid/3438198/11	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/367
巻7	s0709a	403	https://dl.ndl.go.jp/info:ndljp/pid/3438198/11	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/368
巻7	s0709b	404	https://dl.ndl.go.jp/info:ndljp/pid/3438198/12	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/369
巻7	s0710a	405	https://dl.ndl.go.jp/info:ndljp/pid/3438198/12	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/370
巻7	s0710b	406	https://dl.ndl.go.jp/info:ndljp/pid/3438198/13	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/371
巻7	s0711a	407	https://dl.ndl.go.jp/info:ndljp/pid/3438198/13	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/372
巻7	s0711b	408	https://dl.ndl.go.jp/info:ndljp/pid/3438198/14	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/373
巻7	s0712a	409	https://dl.ndl.go.jp/info:ndljp/pid/3438198/14	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/374
巻7	s0712b	410	https://dl.ndl.go.jp/info:ndljp/pid/3438198/15	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/375
巻7	s0713a	411	https://dl.ndl.go.jp/info:ndljp/pid/3438198/15	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/376
巻7	s0713b	412	https://dl.ndl.go.jp/info:ndljp/pid/3438198/16	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/377
巻7	s0714a	413	https://dl.ndl.go.jp/info:ndljp/pid/3438198/16	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/378
巻7	s0714b	414	https://dl.ndl.go.jp/info:ndljp/pid/3438198/17	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/379
巻7	s0715a	415	https://dl.ndl.go.jp/info:ndljp/pid/3438198/17	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/380
巻7	s0715b	416	https://dl.ndl.go.jp/info:ndljp/pid/3438198/18	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/381
巻7	s0716a	417	https://dl.ndl.go.jp/info:ndljp/pid/3438198/18	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/382
巻7	s0716b	418	https://dl.ndl.go.jp/info:ndljp/pid/3438198/19	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/383
巻7	s0717a	419	https://dl.ndl.go.jp/info:ndljp/pid/3438198/19	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/384
巻7	s0717b	420	https://dl.ndl.go.jp/info:ndljp/pid/3438198/20	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/385
巻7	s0718a	421	https://dl.ndl.go.jp/info:ndljp/pid/3438198/20	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/386
巻7	s0718b	422	https://dl.ndl.go.jp/info:ndljp/pid/3438198/21	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/387
巻7	s0719a	423	https://dl.ndl.go.jp/info:ndljp/pid/3438198/21	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/388
巻7	s0719b	424	https://dl.ndl.go.jp/info:ndljp/pid/3438198/22	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/389
巻7	s0720a	425	https://dl.ndl.go.jp/info:ndljp/pid/3438198/22	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/390
巻7	s0720b	426	https://dl.ndl.go.jp/info:ndljp/pid/3438198/23	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/391
巻7	s0721a	427	https://dl.ndl.go.jp/info:ndljp/pid/3438198/23	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/392
巻7	s0721b	428	https://dl.ndl.go.jp/info:ndljp/pid/3438198/24	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/393
巻7	s0722a	429	https://dl.ndl.go.jp/info:ndljp/pid/3438198/24	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/394
巻7	s0722b	430	https://dl.ndl.go.jp/info:ndljp/pid/3438198/25	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/395
巻7	s0723a	431	https://dl.ndl.go.jp/info:ndljp/pid/3438198/25	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/396
巻7	s0723b	432	https://dl.ndl.go.jp/info:ndljp/pid/3438198/26	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/397
巻7	s0724a	433	https://dl.ndl.go.jp/info:ndljp/pid/3438198/26	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/398
巻7	s0724b	434	https://dl.ndl.go.jp/info:ndljp/pid/3438198/27	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/399
巻7	s0725a	435	https://dl.ndl.go.jp/info:ndljp/pid/3438198/27	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/400
巻7	s0725b	436	https://dl.ndl.go.jp/info:ndljp/pid/3438198/28	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/401
巻7	s0726a	437	https://dl.ndl.go.jp/info:ndljp/pid/3438198/28	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/402
巻7	s0726b	438	https://dl.ndl.go.jp/info:ndljp/pid/3438198/29	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/403
巻7	s0727a	439	https://dl.ndl.go.jp/info:ndljp/pid/3438198/29	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/404
巻7	s0727b	440	https://dl.ndl.go.jp/info:ndljp/pid/3438198/30	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/406
巻7	s0728a	441	https://dl.ndl.go.jp/info:ndljp/pid/3438198/30	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/407
巻7	s0728b	442	https://dl.ndl.go.jp/info:ndljp/pid/3438198/31	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/408
巻7	s0729a	443	https://dl.ndl.go.jp/info:ndljp/pid/3438198/31	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/409
巻7	s0729b	444	https://dl.ndl.go.jp/info:ndljp/pid/3438198/32	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/410
巻7	s0730a	445	https://dl.ndl.go.jp/info:ndljp/pid/3438198/32	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/411
巻7	s0730b	446	https://dl.ndl.go.jp/info:ndljp/pid/3438198/33	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/412
巻7	s0731a	447	https://dl.ndl.go.jp/info:ndljp/pid/3438198/33	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/413
巻7	s0731b	448	https://dl.ndl.go.jp/info:ndljp/pid/3438198/34	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/414
巻7	s0732a	449	https://dl.ndl.go.jp/info:ndljp/pid/3438198/34	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/415
巻7	s0732b	450	https://dl.ndl.go.jp/info:ndljp/pid/3438198/35	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/416
巻7	s0733a	451	https://dl.ndl.go.jp/info:ndljp/pid/3438198/35	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/417
巻7	s0733b	452	https://dl.ndl.go.jp/info:ndljp/pid/3438198/36	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/418
巻7	s0734a	453	https://dl.ndl.go.jp/info:ndljp/pid/3438198/36	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/419
巻7	s0734b	454	https://dl.ndl.go.jp/info:ndljp/pid/3438198/37	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/420
巻7	s0735a	455	https://dl.ndl.go.jp/info:ndljp/pid/3438198/37	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/421
巻7	s0735b	456	https://dl.ndl.go.jp/info:ndljp/pid/3438198/38	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/422
巻7	s0736a	457	https://dl.ndl.go.jp/info:ndljp/pid/3438198/38	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/423
巻7	s0736b	458	https://dl.ndl.go.jp/info:ndljp/pid/3438198/39	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/424
巻7	s0737a	459	https://dl.ndl.go.jp/info:ndljp/pid/3438198/39	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/425
巻7	s0737b	460	https://dl.ndl.go.jp/info:ndljp/pid/3438198/40	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/426
巻7	#N/A	461	#N/A	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/427
巻8	#N/A	462	https://dl.ndl.go.jp/info:ndljp/pid/3438198/40	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/431
巻8	s0801a	463	https://dl.ndl.go.jp/info:ndljp/pid/3438198/41	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/433
巻8	s0801b	464	https://dl.ndl.go.jp/info:ndljp/pid/3438198/42	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/434
巻8	s0802a	465	https://dl.ndl.go.jp/info:ndljp/pid/3438198/42	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/435
巻8	s0802b	466	https://dl.ndl.go.jp/info:ndljp/pid/3438198/43	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/436
巻8	s0803a	467	https://dl.ndl.go.jp/info:ndljp/pid/3438198/43	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/437
巻8	s0803b	468	https://dl.ndl.go.jp/info:ndljp/pid/3438198/44	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/438
巻8	s0804a	469	https://dl.ndl.go.jp/info:ndljp/pid/3438198/44	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/439
巻8	s0804b	470	https://dl.ndl.go.jp/info:ndljp/pid/3438198/45	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/440
巻8	s0805a	471	https://dl.ndl.go.jp/info:ndljp/pid/3438198/45	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/441
巻8	s0805b	472	https://dl.ndl.go.jp/info:ndljp/pid/3438198/46	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/442
巻8	s0806a	473	https://dl.ndl.go.jp/info:ndljp/pid/3438198/46	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/443
巻8	s0806b	474	https://dl.ndl.go.jp/info:ndljp/pid/3438198/47	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/444
巻8	s0807a	475	https://dl.ndl.go.jp/info:ndljp/pid/3438198/47	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/445
巻8	s0807b	476	https://dl.ndl.go.jp/info:ndljp/pid/3438198/48	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/446
巻8	s0808a	477	https://dl.ndl.go.jp/info:ndljp/pid/3438198/48	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/447
巻8	s0808b	478	https://dl.ndl.go.jp/info:ndljp/pid/3438198/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/448
巻8	s0809a	479	https://dl.ndl.go.jp/info:ndljp/pid/3438198/49	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/449
巻8	s0809b	480	https://dl.ndl.go.jp/info:ndljp/pid/3438198/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/450
巻8	s0810a	481	https://dl.ndl.go.jp/info:ndljp/pid/3438198/50	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/451
巻8	s0810b	482	https://dl.ndl.go.jp/info:ndljp/pid/3438198/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/452
巻8	s0811a	483	https://dl.ndl.go.jp/info:ndljp/pid/3438198/51	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/453
巻8	s0811b	484	https://dl.ndl.go.jp/info:ndljp/pid/3438198/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/454
巻8	s0812a	485	https://dl.ndl.go.jp/info:ndljp/pid/3438198/52	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/455
巻8	s0812b	486	https://dl.ndl.go.jp/info:ndljp/pid/3438198/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/456
巻8	s0813a	487	https://dl.ndl.go.jp/info:ndljp/pid/3438198/53	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/457
巻8	s0813b	488	https://dl.ndl.go.jp/info:ndljp/pid/3438198/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/458
巻8	s0814a	489	https://dl.ndl.go.jp/info:ndljp/pid/3438198/54	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/459
巻8	s0814b	490	https://dl.ndl.go.jp/info:ndljp/pid/3438198/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/460
巻8	s0815a	491	https://dl.ndl.go.jp/info:ndljp/pid/3438198/55	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/461
巻8	s0815b	492	https://dl.ndl.go.jp/info:ndljp/pid/3438198/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/462
巻8	s0816a	493	https://dl.ndl.go.jp/info:ndljp/pid/3438198/56	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/463
巻8	s0816b	494	https://dl.ndl.go.jp/info:ndljp/pid/3438198/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/464
巻8	s0817a	495	https://dl.ndl.go.jp/info:ndljp/pid/3438198/57	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/465
巻8	s0817b	496	https://dl.ndl.go.jp/info:ndljp/pid/3438198/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/466
巻8	s0818a	497	https://dl.ndl.go.jp/info:ndljp/pid/3438198/58	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/467
巻8	s0818b	498	https://dl.ndl.go.jp/info:ndljp/pid/3438198/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/468
巻8	s0819a	499	https://dl.ndl.go.jp/info:ndljp/pid/3438198/59	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/469
巻8	s0819b	500	https://dl.ndl.go.jp/info:ndljp/pid/3438198/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/470
巻8	s0820a	501	https://dl.ndl.go.jp/info:ndljp/pid/3438198/60	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/471
巻8	s0820b	502	https://dl.ndl.go.jp/info:ndljp/pid/3438198/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/472
巻8	s0821a	503	https://dl.ndl.go.jp/info:ndljp/pid/3438198/61	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/473
巻8	s0821b	504	https://dl.ndl.go.jp/info:ndljp/pid/3438198/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/474
巻8	s0821b	505	https://dl.ndl.go.jp/info:ndljp/pid/3438198/62	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/475
巻8	s0822b	506	https://dl.ndl.go.jp/info:ndljp/pid/3438198/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/476
巻8	s0823a	507	https://dl.ndl.go.jp/info:ndljp/pid/3438198/63	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/477
巻8	s0823b	508	https://dl.ndl.go.jp/info:ndljp/pid/3438198/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/478
巻8	s0824a	509	https://dl.ndl.go.jp/info:ndljp/pid/3438198/64	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/479
巻8	s0824b	510	https://dl.ndl.go.jp/info:ndljp/pid/3438198/65	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/480
巻8	s0825a	511	https://dl.ndl.go.jp/info:ndljp/pid/3438198/65	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/481
巻8	s0825b	512	https://dl.ndl.go.jp/info:ndljp/pid/3438198/66	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/482
巻9	#N/A	513	https://dl.ndl.go.jp/info:ndljp/pid/3438199/2	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/485
巻9	#N/A	514	https://dl.ndl.go.jp/info:ndljp/pid/3438199/3	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/486
巻9	s0901a	515	https://dl.ndl.go.jp/info:ndljp/pid/3438199/3	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/487
巻9	s0901b	516	https://dl.ndl.go.jp/info:ndljp/pid/3438199/4	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/488
巻9	s0902a	517	https://dl.ndl.go.jp/info:ndljp/pid/3438199/4	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/489
巻9	s0902b	518	https://dl.ndl.go.jp/info:ndljp/pid/3438199/5	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/490
巻9	s0903a	519	https://dl.ndl.go.jp/info:ndljp/pid/3438199/5	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/491
巻9	s0903b	520	https://dl.ndl.go.jp/info:ndljp/pid/3438199/6	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/492
巻9	s0904a	521	https://dl.ndl.go.jp/info:ndljp/pid/3438199/6	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/493
巻9	s0904b	522	https://dl.ndl.go.jp/info:ndljp/pid/3438199/7	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/494
巻9	s0905a	523	https://dl.ndl.go.jp/info:ndljp/pid/3438199/7	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/495
巻9	s0905b	524	https://dl.ndl.go.jp/info:ndljp/pid/3438199/8	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/496
巻9	s0906a	525	https://dl.ndl.go.jp/info:ndljp/pid/3438199/8	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/497
巻9	s0906b	526	https://dl.ndl.go.jp/info:ndljp/pid/3438199/9	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/498
巻9	s0907a	527	https://dl.ndl.go.jp/info:ndljp/pid/3438199/9	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/499
巻9	s0907b	528	https://dl.ndl.go.jp/info:ndljp/pid/3438199/10	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/500
巻9	s0908a	529	https://dl.ndl.go.jp/info:ndljp/pid/3438199/10	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/501
巻9	s0908b	530	https://dl.ndl.go.jp/info:ndljp/pid/3438199/11	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/502
巻9	s0909a	531	https://dl.ndl.go.jp/info:ndljp/pid/3438199/11	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/503
巻9	s0909b	532	https://dl.ndl.go.jp/info:ndljp/pid/3438199/12	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/504
巻9	s0910a	533	https://dl.ndl.go.jp/info:ndljp/pid/3438199/12	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/505
巻9	s0910b	534	https://dl.ndl.go.jp/info:ndljp/pid/3438199/13	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/506
巻9	s0911a	535	https://dl.ndl.go.jp/info:ndljp/pid/3438199/13	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/507
巻9	s0911b	536	https://dl.ndl.go.jp/info:ndljp/pid/3438199/14	https://kotenseki.nijl.ac.jp/biblio/100290337/viewer/508
